id,label,Image Path,Last Seen Location,Missing Since,Mobile Number
Charlize Theron_21.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_21.jpg,Hyderabad,2024-02-27,9068589053
Andy Samberg_4.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_4.jpg,Chennai,2023-11-23,9215372171
Akshay Kumar_14.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_14.jpg,Delhi,2023-08-17,9854266865
Courtney Cox_17.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_17.jpg,Delhi,2024-08-14,9077405093
Kashyap_6.jpg,Kashyap,/content/drive/MyDrive/dataset/Faces/Kashyap_6.jpg,Tokyo,2023-07-23,9714783352
Camila Cabello_64.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_64.jpg,Chennai,2023-08-18,9113556974
Claire Holt_73.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_73.jpg,Toronto,2024-04-11,9235786989
Billie Eilish_20.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_20.jpg,Tokyo,2020-09-02,9872831374
Alia Bhatt_44.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_44.jpg,Mumbai,2020-06-02,9701075262
Alia Bhatt_29.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_29.jpg,Toronto,2023-07-18,9780978802
Anushka Sharma_67.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_67.jpg,Mumbai,2025-02-21,9249973961
Billie Eilish_40.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_40.jpg,London,2023-09-16,9001780458
Hugh Jackman_33.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_33.jpg,London,2021-05-22,9522983290
Elizabeth Olsen_70.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_70.jpg,New York,2024-05-02,9188455382
Henry Cavill_85.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_85.jpg,Dubai,2020-04-30,9870839396
Vijay Deverakonda_74.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_74.jpg,Mumbai,2024-07-20,9370994191
Elizabeth Olsen_41.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_41.jpg,Toronto,2020-10-02,9511405463
Virat Kohli_25.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_25.jpg,Dubai,2021-04-19,9557764303
Hrithik Roshan_54.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_54.jpg,London,2022-12-08,9220337114
Jessica Alba_20.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_20.jpg,London,2022-08-04,9130445484
Margot Robbie_54.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_54.jpg,New York,2024-03-20,9790135082
Priyanka Chopra_67.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_67.jpg,Tokyo,2020-03-31,9006238982
Jessica Alba_48.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_48.jpg,New York,2021-06-11,9880531739
Natalie Portman_87.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_87.jpg,Hyderabad,2024-09-19,9433738393
Margot Robbie_71.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_71.jpg,Delhi,2021-05-06,9596710536
Zac Efron_23.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_23.jpg,Dubai,2022-05-03,9492375554
Andy Samberg_38.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_38.jpg,New York,2021-05-21,9645344105
Anushka Sharma_59.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_59.jpg,Tokyo,2024-05-21,9784421682
Kashyap_4.jpg,Kashyap,/content/drive/MyDrive/dataset/Faces/Kashyap_4.jpg,Chennai,2023-04-11,9111615241
Hugh Jackman_18.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_18.jpg,Hyderabad,2023-02-14,9472782194
Charlize Theron_74.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_74.jpg,Tokyo,2024-03-20,9207238701
Priyanka Chopra_41.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_41.jpg,New York,2021-01-28,9741465784
Priyanka Chopra_34.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_34.jpg,Paris,2024-03-15,9391873829
Hrithik Roshan_52.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_52.jpg,New York,2023-02-18,9858557309
Alexandra Daddario_41.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_41.jpg,Dubai,2023-07-15,9310910575
Zac Efron_36.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_36.jpg,Hyderabad,2024-07-11,9608061237
Charlize Theron_24.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_24.jpg,Chennai,2022-10-03,9798269011
Jessica Alba_54.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_54.jpg,Paris,2021-12-16,9161665695
Alexandra Daddario_12.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_12.jpg,Toronto,2024-02-10,9359657011
Priyanka Chopra_19.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_19.jpg,Hyderabad,2022-03-29,9285286246
Henry Cavill_63.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_63.jpg,Tokyo,2023-04-26,9576254863
Robert Downey Jr_53.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_53.jpg,Mumbai,2024-07-25,9044599843
Kashyap_13.jpg,Kashyap,/content/drive/MyDrive/dataset/Faces/Kashyap_13.jpg,London,2022-04-13,9423597454
Henry Cavill_25.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_25.jpg,Delhi,2022-06-10,9238030599
Alexandra Daddario_66.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_66.jpg,London,2024-01-30,9912483823
Vijay Deverakonda_80.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_80.jpg,Tokyo,2024-09-15,9720229704
Courtney Cox_57.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_57.jpg,Hyderabad,2023-06-08,9859531572
Priyanka Chopra_27.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_27.jpg,Dubai,2023-01-07,9359550936
Kashyap_10.jpg,Kashyap,/content/drive/MyDrive/dataset/Faces/Kashyap_10.jpg,Paris,2025-01-18,9477436232
Courtney Cox_77.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_77.jpg,Paris,2021-03-03,9837592523
Ellen Degeneres_56.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_56.jpg,Paris,2021-10-16,9493702222
Brad Pitt_23.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_23.jpg,Toronto,2023-08-23,9467138011
Charlize Theron_16.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_16.jpg,New York,2025-03-03,9471306653
Akshay Kumar_24.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_24.jpg,Toronto,2020-12-28,9481607477
Dwayne Johnson_34.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_34.jpg,Tokyo,2024-05-29,9646753331
Robert Downey Jr_34.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_34.jpg,Hyderabad,2021-08-18,9229952814
Amitabh Bachchan_67.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_67.jpg,New York,2024-08-25,9735091755
Anushka Sharma_46.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_46.jpg,New York,2022-10-25,9873495996
Priyanka Chopra_62.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_62.jpg,Delhi,2021-11-24,9646597219
Priyanka Chopra_65.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_65.jpg,Chennai,2022-08-11,9712949932
Brad Pitt_96.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_96.jpg,Delhi,2022-08-05,9431835026
Akshay Kumar_37.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_37.jpg,Mumbai,2020-12-06,9677107961
Hrithik Roshan_20.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_20.jpg,Hyderabad,2025-03-26,9125007382
Camila Cabello_53.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_53.jpg,New York,2020-11-07,9984289586
Courtney Cox_24.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_24.jpg,Mumbai,2022-09-17,9418481285
Priyanka Chopra_78.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_78.jpg,Mumbai,2024-09-03,9302281773
Alia Bhatt_74.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_74.jpg,Hyderabad,2023-09-15,9445377098
Natalie Portman_28.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_28.jpg,Dubai,2022-02-08,9000544773
Ellen Degeneres_25.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_25.jpg,Paris,2024-02-16,9734920710
Andy Samberg_37.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_37.jpg,Tokyo,2025-03-25,9270119339
Brad Pitt_104.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_104.jpg,New York,2022-07-12,9726480016
Hrithik Roshan_59.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_59.jpg,Paris,2023-09-27,9917823711
Elizabeth Olsen_19.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_19.jpg,Hyderabad,2021-12-17,9658159707
Virat Kohli_24.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_24.jpg,Mumbai,2021-11-22,9141723106
Andy Samberg_50.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_50.jpg,Delhi,2022-01-11,9704058950
Alia Bhatt_13.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_13.jpg,Toronto,2024-08-18,9809088790
Natalie Portman_78.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_78.jpg,Tokyo,2024-02-03,9613457564
Priyanka Chopra_95.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_95.jpg,Mumbai,2022-09-27,9727687488
Elizabeth Olsen_38.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_38.jpg,London,2021-08-20,9308705725
Claire Holt_18.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_18.jpg,London,2023-10-09,9127451045
Courtney Cox_38.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_38.jpg,Tokyo,2021-12-16,9185438503
Dwayne Johnson_7.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_7.jpg,Tokyo,2021-05-05,9551238580
Alia Bhatt_20.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_20.jpg,London,2021-02-23,9984657704
Tom Cruise_37.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_37.jpg,Toronto,2023-04-13,9256908347
Zac Efron_8.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_8.jpg,Mumbai,2023-02-02,9583328106
Courtney Cox_70.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_70.jpg,London,2021-03-03,9857741603
Natalie Portman_82.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_82.jpg,Tokyo,2021-10-14,9685759481
Robert Downey Jr_77.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_77.jpg,Hyderabad,2021-07-28,9526375859
Natalie Portman_86.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_86.jpg,Dubai,2024-03-05,9839068113
Tom Cruise_24.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_24.jpg,Paris,2024-05-03,9990010551
Vijay Deverakonda_90.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_90.jpg,Paris,2020-09-02,9897751133
Ellen Degeneres_60.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_60.jpg,New York,2020-12-18,9021484494
Lisa Kudrow_41.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_41.jpg,Mumbai,2025-03-18,9733177692
Vijay Deverakonda_84.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_84.jpg,London,2021-03-15,9879594402
Hugh Jackman_3.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_3.jpg,Chennai,2024-11-20,9391923276
Jessica Alba_13.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_13.jpg,Chennai,2021-09-15,9779442389
Natalie Portman_26.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_26.jpg,New York,2023-08-13,9741710178
Claire Holt_42.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_42.jpg,Chennai,2023-02-08,9375627871
Zac Efron_7.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_7.jpg,Chennai,2025-03-07,9434815908
Courtney Cox_12.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_12.jpg,Delhi,2022-07-08,9682009825
Tom Cruise_57.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_57.jpg,Hyderabad,2023-09-29,9912462654
Andy Samberg_55.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_55.jpg,Chennai,2022-08-06,9617717886
Zac Efron_49.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_49.jpg,Hyderabad,2022-01-11,9496130274
Zac Efron_68.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_68.jpg,Hyderabad,2024-08-24,9513212321
Hugh Jackman_55.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_55.jpg,Paris,2024-11-26,9116610573
Andy Samberg_90.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_90.jpg,Tokyo,2023-08-13,9226148321
Kashyap_2.jpg,Kashyap,/content/drive/MyDrive/dataset/Faces/Kashyap_2.jpg,Paris,2025-01-12,9232440062
Lisa Kudrow_45.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_45.jpg,Mumbai,2021-07-28,9897554273
Amitabh Bachchan_29.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_29.jpg,Mumbai,2024-07-31,9328684225
Jessica Alba_26.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_26.jpg,Delhi,2022-02-05,9408158492
Courtney Cox_10.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_10.jpg,Paris,2021-11-13,9774532018
Roger Federer_36.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_36.jpg,Dubai,2024-03-10,9217051630
Andy Samberg_24.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_24.jpg,Hyderabad,2023-03-30,9174931794
Zac Efron_35.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_35.jpg,New York,2024-05-04,9158431217
Jessica Alba_56.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_56.jpg,Delhi,2023-01-01,9650478136
Hrithik Roshan_12.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_12.jpg,New York,2023-11-23,9784917354
Courtney Cox_4.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_4.jpg,New York,2021-08-04,9033733900
Hugh Jackman_21.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_21.jpg,Dubai,2025-01-04,9436604429
Brad Pitt_88.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_88.jpg,Paris,2022-06-09,9066982176
Courtney Cox_1.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_1.jpg,Dubai,2023-01-15,9785937170
Andy Samberg_77.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_77.jpg,Paris,2025-03-27,9135908931
Brad Pitt_11.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_11.jpg,London,2020-04-17,9054333494
Dwayne Johnson_18.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_18.jpg,Dubai,2023-04-23,9052142287
Charlize Theron_67.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_67.jpg,New York,2023-01-02,9618070824
Courtney Cox_52.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_52.jpg,Chennai,2022-11-15,9341450422
Zac Efron_58.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_58.jpg,Mumbai,2021-11-21,9981241462
Jessica Alba_101.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_101.jpg,Toronto,2020-12-07,9142180155
Roger Federer_38.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_38.jpg,Dubai,2021-10-02,9049161218
Margot Robbie_48.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_48.jpg,Hyderabad,2021-09-09,9342094874
Charlize Theron_57.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_57.jpg,Toronto,2023-07-31,9519304968
Hugh Jackman_10.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_10.jpg,Dubai,2020-12-15,9878822310
Charlize Theron_25.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_25.jpg,Toronto,2020-12-03,9970351576
Henry Cavill_93.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_93.jpg,Tokyo,2022-06-24,9157366753
Tom Cruise_50.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_50.jpg,Mumbai,2024-11-25,9729488934
Dwayne Johnson_43.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_43.jpg,Tokyo,2024-08-18,9728508364
Robert Downey Jr_5.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_5.jpg,Mumbai,2024-01-23,9936227135
Courtney Cox_9.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_9.jpg,Delhi,2020-08-13,9169333371
Hrithik Roshan_75.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_75.jpg,Hyderabad,2024-04-13,9850798836
Vijay Deverakonda_49.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_49.jpg,Toronto,2022-04-21,9586962878
Robert Downey Jr_58.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_58.jpg,Delhi,2023-09-30,9215930315
Roger Federer_9.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_9.jpg,Tokyo,2021-06-15,9456751437
Alexandra Daddario_78.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_78.jpg,Toronto,2020-05-05,9268037271
Claire Holt_53.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_53.jpg,Toronto,2023-04-21,9453024395
Robert Downey Jr_3.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_3.jpg,Delhi,2025-03-27,9133736116
Hrithik Roshan_26.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_26.jpg,New York,2021-05-04,9229490795
Courtney Cox_75.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_75.jpg,Tokyo,2021-04-22,9380169117
Andy Samberg_63.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_63.jpg,Chennai,2025-03-20,9091032297
Courtney Cox_71.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_71.jpg,Delhi,2021-07-30,9002394928
Hugh Jackman_48.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_48.jpg,Dubai,2020-11-09,9973708591
Camila Cabello_17.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_17.jpg,Mumbai,2024-12-15,9627819608
Charlize Theron_7.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_7.jpg,Toronto,2022-03-27,9949052092
Jessica Alba_24.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_24.jpg,Hyderabad,2020-08-27,9166341468
Courtney Cox_54.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_54.jpg,Toronto,2023-02-22,9602610310
Henry Cavill_14.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_14.jpg,Toronto,2025-03-01,9701604625
Roger Federer_12.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_12.jpg,Mumbai,2022-04-23,9201154912
Alexandra Daddario_90.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_90.jpg,Toronto,2022-12-12,9069039417
Alia Bhatt_77.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_77.jpg,Toronto,2022-05-31,9532848632
Robert Downey Jr_36.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_36.jpg,Chennai,2022-12-16,9293078228
Lisa Kudrow_62.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_62.jpg,Paris,2021-11-26,9279492129
Tom Cruise_32.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_32.jpg,Chennai,2021-09-19,9159812210
Robert Downey Jr_95.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_95.jpg,Paris,2021-10-23,9138791793
Priyanka Chopra_68.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_68.jpg,Mumbai,2022-07-25,9888723074
Akshay Kumar_29.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_29.jpg,New York,2024-09-10,9820088174
Camila Cabello_43.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_43.jpg,New York,2021-01-10,9385831032
Ellen Degeneres_19.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_19.jpg,Mumbai,2021-05-19,9047255296
Robert Downey Jr_24.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_24.jpg,New York,2022-01-19,9670285772
Claire Holt_39.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_39.jpg,London,2025-01-17,9062928327
Jessica Alba_8.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_8.jpg,London,2022-03-15,9963407049
Akshay Kumar_18.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_18.jpg,New York,2020-12-18,9336955734
Marmik_16.jpg,Marmik,/content/drive/MyDrive/dataset/Faces/Marmik_16.jpg,Hyderabad,2024-07-04,9904147403
Vijay Deverakonda_94.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_94.jpg,Mumbai,2021-01-31,9256197668
Margot Robbie_37.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_37.jpg,Hyderabad,2024-10-07,9950088117
Henry Cavill_89.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_89.jpg,Chennai,2024-03-16,9660450866
Camila Cabello_82.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_82.jpg,Delhi,2024-07-07,9674263792
Brad Pitt_57.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_57.jpg,London,2025-01-27,9213191919
Margot Robbie_68.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_68.jpg,Hyderabad,2023-01-30,9938840680
Hugh Jackman_97.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_97.jpg,Dubai,2023-11-23,9250258275
Alexandra Daddario_80.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_80.jpg,Hyderabad,2022-01-11,9425721418
Claire Holt_13.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_13.jpg,Paris,2023-10-26,9152367588
Andy Samberg_34.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_34.jpg,Chennai,2022-10-25,9308004786
Margot Robbie_35.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_35.jpg,Hyderabad,2020-10-11,9112532591
Hugh Jackman_82.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_82.jpg,Toronto,2020-08-31,9913345595
Henry Cavill_60.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_60.jpg,London,2024-11-19,9457867001
Zac Efron_19.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_19.jpg,Mumbai,2022-07-19,9659768048
Akshay Kumar_21.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_21.jpg,Tokyo,2020-06-28,9098553032
